"","Fecha","cod_ine","CCAA","Casos","Fallecidos","Hospitalizados","UCI"
"5041",2020-09-09,"00","No consta",63,0,1,0
"5042",2020-09-09,"01","Andalucía",1350,16,91,8
"5043",2020-09-09,"02","Aragón",376,9,33,3
"5044",2020-09-09,"03","Asturias",25,0,5,1
"5045",2020-09-09,"04","Baleares",183,4,12,0
"5046",2020-09-09,"05","Canarias",265,3,18,5
"5047",2020-09-09,"06","Cantabria",172,1,7,0
"5048",2020-09-09,"07","Castilla y León",561,6,33,2
"5049",2020-09-09,"08","Castilla La Mancha",686,4,48,5
"5050",2020-09-09,"09","Cataluña",1230,14,34,0
"5051",2020-09-09,"10","C. Valenciana",707,4,42,6
"5052",2020-09-09,"11","Extremadura",188,0,13,1
"5053",2020-09-09,"12","Galicia",258,8,30,4
"5054",2020-09-09,"13","Madrid",5100,15,301,21
"5055",2020-09-09,"14","Murcia",484,2,28,4
"5056",2020-09-09,"15","Navarra",345,1,20,0
"5057",2020-09-09,"16","País Vasco",661,5,61,2
"5058",2020-09-09,"17","La Rioja",88,2,5,1
"5059",2020-09-09,"18","Ceuta",5,1,0,0
"5060",2020-09-09,"19","Melilla",41,0,6,0
"5061",2020-09-10,"00","No consta",83,0,2,0
"5062",2020-09-10,"01","Andalucía",1196,11,92,9
"5063",2020-09-10,"02","Aragón",374,7,21,3
"5064",2020-09-10,"03","Asturias",44,0,5,0
"5065",2020-09-10,"04","Baleares",155,4,15,3
"5066",2020-09-10,"05","Canarias",259,3,31,6
"5067",2020-09-10,"06","Cantabria",151,0,6,0
"5068",2020-09-10,"07","Castilla y León",910,3,30,2
"5069",2020-09-10,"08","Castilla La Mancha",914,8,67,6
"5070",2020-09-10,"09","Cataluña",1439,15,39,2
"5071",2020-09-10,"10","C. Valenciana",699,1,42,3
"5072",2020-09-10,"11","Extremadura",226,0,12,0
"5073",2020-09-10,"12","Galicia",265,2,24,0
"5074",2020-09-10,"13","Madrid",4795,25,280,17
"5075",2020-09-10,"14","Murcia",441,6,29,1
"5076",2020-09-10,"15","Navarra",315,1,19,1
"5077",2020-09-10,"16","País Vasco",635,8,47,4
"5078",2020-09-10,"17","La Rioja",51,2,6,0
"5079",2020-09-10,"18","Ceuta",10,0,0,0
"5080",2020-09-10,"19","Melilla",31,0,1,1
"5081",2020-09-11,"00","No consta",72,0,3,0
"5082",2020-09-11,"01","Andalucía",1508,19,76,11
"5083",2020-09-11,"02","Aragón",493,6,40,2
"5084",2020-09-11,"03","Asturias",84,2,6,1
"5085",2020-09-11,"04","Baleares",130,1,22,2
"5086",2020-09-11,"05","Canarias",256,4,20,8
"5087",2020-09-11,"06","Cantabria",118,0,8,0
"5088",2020-09-11,"07","Castilla y León",870,5,59,2
"5089",2020-09-11,"08","Castilla La Mancha",790,7,51,5
"5090",2020-09-11,"09","Cataluña",579,7,40,7
"5091",2020-09-11,"10","C. Valenciana",748,2,45,3
"5092",2020-09-11,"11","Extremadura",233,1,14,1
"5093",2020-09-11,"12","Galicia",225,3,30,1
"5094",2020-09-11,"13","Madrid",6657,24,342,26
"5095",2020-09-11,"14","Murcia",464,4,40,5
"5096",2020-09-11,"15","Navarra",303,1,13,1
"5097",2020-09-11,"16","País Vasco",721,9,58,6
"5098",2020-09-11,"17","La Rioja",113,0,11,0
"5099",2020-09-11,"18","Ceuta",19,1,0,0
"5100",2020-09-11,"19","Melilla",26,0,1,0
"5101",2020-09-12,"00","No consta",60,2,1,0
"5102",2020-09-12,"01","Andalucía",944,13,73,8
"5103",2020-09-12,"02","Aragón",337,9,30,2
"5104",2020-09-12,"03","Asturias",66,0,1,1
"5105",2020-09-12,"04","Baleares",68,3,16,0
"5106",2020-09-12,"05","Canarias",264,0,15,3
"5107",2020-09-12,"06","Cantabria",122,0,11,0
"5108",2020-09-12,"07","Castilla y León",644,9,50,5
"5109",2020-09-12,"08","Castilla La Mancha",699,7,37,4
"5110",2020-09-12,"09","Cataluña",645,3,28,2
"5111",2020-09-12,"10","C. Valenciana",489,3,49,3
"5112",2020-09-12,"11","Extremadura",181,1,11,2
"5113",2020-09-12,"12","Galicia",200,2,28,1
"5114",2020-09-12,"13","Madrid",2159,33,315,21
"5115",2020-09-12,"14","Murcia",454,2,36,5
"5116",2020-09-12,"15","Navarra",284,3,14,1
"5117",2020-09-12,"16","País Vasco",531,10,35,1
"5118",2020-09-12,"17","La Rioja",129,0,13,1
"5119",2020-09-12,"18","Ceuta",15,1,1,0
"5120",2020-09-12,"19","Melilla",23,1,1,0
"5121",2020-09-13,"00","No consta",38,1,0,0
"5122",2020-09-13,"01","Andalucía",763,16,90,6
"5123",2020-09-13,"02","Aragón",378,9,21,1
"5124",2020-09-13,"03","Asturias",70,0,3,0
"5125",2020-09-13,"04","Baleares",65,3,15,5
"5126",2020-09-13,"05","Canarias",206,2,15,0
"5127",2020-09-13,"06","Cantabria",108,0,9,1
"5128",2020-09-13,"07","Castilla y León",443,7,44,6
"5129",2020-09-13,"08","Castilla La Mancha",428,10,48,4
"5130",2020-09-13,"09","Cataluña",427,5,31,5
"5131",2020-09-13,"10","C. Valenciana",326,7,35,3
"5132",2020-09-13,"11","Extremadura",163,0,9,2
"5133",2020-09-13,"12","Galicia",270,6,17,3
"5134",2020-09-13,"13","Madrid",1540,28,248,18
"5135",2020-09-13,"14","Murcia",451,3,28,1
"5136",2020-09-13,"15","Navarra",281,2,9,1
"5137",2020-09-13,"16","País Vasco",307,7,26,0
"5138",2020-09-13,"17","La Rioja",120,0,11,1
"5139",2020-09-13,"18","Ceuta",3,0,0,0
"5140",2020-09-13,"19","Melilla",15,0,0,1
"5141",2020-09-14,"00","No consta",41,0,8,0
"5142",2020-09-14,"01","Andalucía",794,18,88,8
"5143",2020-09-14,"02","Aragón",213,3,30,0
"5144",2020-09-14,"03","Asturias",52,1,9,1
"5145",2020-09-14,"04","Baleares",141,1,14,4
"5146",2020-09-14,"05","Canarias",111,6,16,4
"5147",2020-09-14,"06","Cantabria",78,0,9,0
"5148",2020-09-14,"07","Castilla y León",457,6,56,2
"5149",2020-09-14,"08","Castilla La Mancha",535,6,53,3
"5150",2020-09-14,"09","Cataluña",1061,18,44,1
"5151",2020-09-14,"10","C. Valenciana",439,7,62,5
"5152",2020-09-14,"11","Extremadura",210,0,18,1
"5153",2020-09-14,"12","Galicia",212,6,25,3
"5154",2020-09-14,"13","Madrid",2589,22,324,23
"5155",2020-09-14,"14","Murcia",534,1,29,6
"5156",2020-09-14,"15","Navarra",313,1,19,3
"5157",2020-09-14,"16","País Vasco",315,10,40,8
"5158",2020-09-14,"17","La Rioja",73,3,11,4
"5159",2020-09-14,"18","Ceuta",7,0,1,0
"5160",2020-09-14,"19","Melilla",16,0,1,0
"5161",2020-09-15,"00","No consta",49,0,2,1
"5162",2020-09-15,"01","Andalucía",1073,17,95,8
"5163",2020-09-15,"02","Aragón",288,11,44,6
"5164",2020-09-15,"03","Asturias",70,0,1,0
"5165",2020-09-15,"04","Baleares",243,11,17,5
"5166",2020-09-15,"05","Canarias",181,2,14,4
"5167",2020-09-15,"06","Cantabria",85,1,8,1
"5168",2020-09-15,"07","Castilla y León",851,8,47,4
"5169",2020-09-15,"08","Castilla La Mancha",781,13,65,4
"5170",2020-09-15,"09","Cataluña",1515,7,57,6
"5171",2020-09-15,"10","C. Valenciana",511,9,46,4
"5172",2020-09-15,"11","Extremadura",227,1,14,1
"5173",2020-09-15,"12","Galicia",166,3,21,2
"5174",2020-09-15,"13","Madrid",6413,32,377,30
"5175",2020-09-15,"14","Murcia",494,7,23,2
"5176",2020-09-15,"15","Navarra",299,1,24,1
"5177",2020-09-15,"16","País Vasco",481,12,50,3
"5178",2020-09-15,"17","La Rioja",69,2,6,1
"5179",2020-09-15,"18","Ceuta",7,0,1,1
"5180",2020-09-15,"19","Melilla",4,0,1,0
"5181",2020-09-16,"00","No consta",64,1,3,0
"5182",2020-09-16,"01","Andalucía",1471,11,92,10
"5183",2020-09-16,"02","Aragón",322,4,40,1
"5184",2020-09-16,"03","Asturias",79,1,2,1
"5185",2020-09-16,"04","Baleares",281,2,13,3
"5186",2020-09-16,"05","Canarias",152,1,16,1
"5187",2020-09-16,"06","Cantabria",122,0,3,2
"5188",2020-09-16,"07","Castilla y León",795,4,66,5
"5189",2020-09-16,"08","Castilla La Mancha",844,12,56,7
"5190",2020-09-16,"09","Cataluña",1450,10,40,4
"5191",2020-09-16,"10","C. Valenciana",614,9,41,3
"5192",2020-09-16,"11","Extremadura",260,2,20,0
"5193",2020-09-16,"12","Galicia",233,5,28,2
"5194",2020-09-16,"13","Madrid",5848,27,329,24
"5195",2020-09-16,"14","Murcia",457,0,39,4
"5196",2020-09-16,"15","Navarra",229,2,21,5
"5197",2020-09-16,"16","País Vasco",625,14,37,4
"5198",2020-09-16,"17","La Rioja",166,3,10,3
"5199",2020-09-16,"18","Ceuta",3,1,0,0
"5200",2020-09-16,"19","Melilla",6,0,1,0
"5201",2020-09-17,"00","No consta",58,0,0,0
"5202",2020-09-17,"01","Andalucía",1340,10,91,10
"5203",2020-09-17,"02","Aragón",404,8,34,1
"5204",2020-09-17,"03","Asturias",93,0,6,1
"5205",2020-09-17,"04","Baleares",219,2,21,3
"5206",2020-09-17,"05","Canarias",172,2,18,4
"5207",2020-09-17,"06","Cantabria",53,3,9,1
"5208",2020-09-17,"07","Castilla y León",895,10,71,3
"5209",2020-09-17,"08","Castilla La Mancha",913,7,58,7
"5210",2020-09-17,"09","Cataluña",1240,8,40,0
"5211",2020-09-17,"10","C. Valenciana",500,7,38,7
"5212",2020-09-17,"11","Extremadura",262,4,16,2
"5213",2020-09-17,"12","Galicia",297,3,24,5
"5214",2020-09-17,"13","Madrid",5729,30,348,24
"5215",2020-09-17,"14","Murcia",637,2,30,3
"5216",2020-09-17,"15","Navarra",283,3,23,0
"5217",2020-09-17,"16","País Vasco",548,24,30,3
"5218",2020-09-17,"17","La Rioja",125,1,10,2
"5219",2020-09-17,"18","Ceuta",11,0,1,0
"5220",2020-09-17,"19","Melilla",4,0,1,0
"5221",2020-09-18,"00","No consta",61,0,3,0
"5222",2020-09-18,"01","Andalucía",1603,11,92,11
"5223",2020-09-18,"02","Aragón",416,8,42,2
"5224",2020-09-18,"03","Asturias",96,0,4,0
"5225",2020-09-18,"04","Baleares",179,3,10,4
"5226",2020-09-18,"05","Canarias",206,2,11,2
"5227",2020-09-18,"06","Cantabria",128,1,7,1
"5228",2020-09-18,"07","Castilla y León",883,9,72,6
"5229",2020-09-18,"08","Castilla La Mancha",983,6,73,3
"5230",2020-09-18,"09","Cataluña",1518,12,39,7
"5231",2020-09-18,"10","C. Valenciana",590,7,40,10
"5232",2020-09-18,"11","Extremadura",362,3,23,0
"5233",2020-09-18,"12","Galicia",249,4,15,5
"5234",2020-09-18,"13","Madrid",7733,36,402,32
"5235",2020-09-18,"14","Murcia",610,0,30,5
"5236",2020-09-18,"15","Navarra",322,3,21,2
"5237",2020-09-18,"16","País Vasco",613,9,32,5
"5238",2020-09-18,"17","La Rioja",146,1,4,0
"5239",2020-09-18,"18","Ceuta",11,0,1,0
"5240",2020-09-18,"19","Melilla",25,0,1,0
"5241",2020-09-19,"00","No consta",28,0,4,1
"5242",2020-09-19,"01","Andalucía",1138,10,73,8
"5243",2020-09-19,"02","Aragón",394,7,27,3
"5244",2020-09-19,"03","Asturias",132,0,7,1
"5245",2020-09-19,"04","Baleares",125,4,16,4
"5246",2020-09-19,"05","Canarias",192,4,11,5
"5247",2020-09-19,"06","Cantabria",64,0,3,0
"5248",2020-09-19,"07","Castilla y León",779,7,51,9
"5249",2020-09-19,"08","Castilla La Mancha",789,8,46,4
"5250",2020-09-19,"09","Cataluña",570,10,27,0
"5251",2020-09-19,"10","C. Valenciana",425,2,34,6
"5252",2020-09-19,"11","Extremadura",207,1,12,0
"5253",2020-09-19,"12","Galicia",243,7,19,4
"5254",2020-09-19,"13","Madrid",1859,43,287,20
"5255",2020-09-19,"14","Murcia",553,3,21,3
"5256",2020-09-19,"15","Navarra",196,2,16,2
"5257",2020-09-19,"16","País Vasco",483,10,26,1
"5258",2020-09-19,"17","La Rioja",116,4,8,0
"5259",2020-09-19,"18","Ceuta",9,1,0,0
"5260",2020-09-19,"19","Melilla",26,0,4,0
"5261",2020-09-20,"00","No consta",36,0,5,0
"5262",2020-09-20,"01","Andalucía",747,13,62,8
"5263",2020-09-20,"02","Aragón",264,5,21,3
"5264",2020-09-20,"03","Asturias",57,0,4,0
"5265",2020-09-20,"04","Baleares",78,4,13,2
"5266",2020-09-20,"05","Canarias",118,1,17,4
"5267",2020-09-20,"06","Cantabria",67,0,9,0
"5268",2020-09-20,"07","Castilla y León",468,10,52,8
"5269",2020-09-20,"08","Castilla La Mancha",488,13,36,6
"5270",2020-09-20,"09","Cataluña",482,4,40,6
"5271",2020-09-20,"10","C. Valenciana",271,3,41,2
"5272",2020-09-20,"11","Extremadura",178,5,17,4
"5273",2020-09-20,"12","Galicia",178,3,19,2
"5274",2020-09-20,"13","Madrid",1211,32,234,19
"5275",2020-09-20,"14","Murcia",278,0,18,4
"5276",2020-09-20,"15","Navarra",363,1,9,2
"5277",2020-09-20,"16","País Vasco",401,6,15,4
"5278",2020-09-20,"17","La Rioja",132,3,4,1
"5279",2020-09-20,"18","Ceuta",12,0,2,0
"5280",2020-09-20,"19","Melilla",28,0,0,0
"5281",2020-09-21,"00","No consta",51,0,6,0
"5282",2020-09-21,"01","Andalucía",876,13,86,6
"5283",2020-09-21,"02","Aragón",312,11,31,2
"5284",2020-09-21,"03","Asturias",68,1,4,1
"5285",2020-09-21,"04","Baleares",112,5,9,1
"5286",2020-09-21,"05","Canarias",171,2,15,5
"5287",2020-09-21,"06","Cantabria",51,1,11,1
"5288",2020-09-21,"07","Castilla y León",483,12,72,6
"5289",2020-09-21,"08","Castilla La Mancha",463,7,66,10
"5290",2020-09-21,"09","Cataluña",1264,12,37,5
"5291",2020-09-21,"10","C. Valenciana",362,2,55,7
"5292",2020-09-21,"11","Extremadura",191,4,24,1
"5293",2020-09-21,"12","Galicia",230,1,25,2
"5294",2020-09-21,"13","Madrid",2309,34,340,26
"5295",2020-09-21,"14","Murcia",300,3,30,3
"5296",2020-09-21,"15","Navarra",361,5,17,0
"5297",2020-09-21,"16","País Vasco",352,6,36,2
"5298",2020-09-21,"17","La Rioja",31,4,8,1
"5299",2020-09-21,"18","Ceuta",11,0,2,0
"5300",2020-09-21,"19","Melilla",25,0,1,0
"5301",2020-09-22,"00","No consta",43,0,1,0
"5302",2020-09-22,"01","Andalucía",1287,17,106,7
"5303",2020-09-22,"02","Aragón",209,11,37,1
"5304",2020-09-22,"03","Asturias",80,0,7,2
"5305",2020-09-22,"04","Baleares",166,6,13,3
"5306",2020-09-22,"05","Canarias",156,2,11,5
"5307",2020-09-22,"06","Cantabria",67,0,4,0
